symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date,underlying,expiry_year,expiry_month,expiry_day,strike,option_type,position_key,net_qty,entry_exit,matched_qty,matched_trade_ids
NIFTY2512323200CE,,2025-01-17,NSE,FO,,sell,False,75,186.0,18005955475701061027,1200000194577412,2025-01-17 13:46:07,2025-01-23,NIFTY,2025.0,1.0,23.0,23200.0,CE,NIFTY_2025-01-23_23200.0_CE,-75,Entry,75,
NIFTY2512323200CE,,2025-01-22,NSE,FO,,buy,False,75,46.6,16506397178918238526,1200000245465985,2025-01-22 15:10:30,2025-01-23,NIFTY,2025.0,1.0,23.0,23200.0,CE,NIFTY_2025-01-23_23200.0_CE,75,Exit,75,18005955475701061027
NIFTY2512323400CE,,2025-01-22,NSE,FO,,sell,False,75,10.15,15670044493092270383,1000000272759843,2025-01-22 15:10:49,2025-01-23,NIFTY,2025.0,1.0,23.0,23400.0,CE,NIFTY_2025-01-23_23400.0_CE,-75,Exit,75,9196969048003467561
NIFTY25JAN22700PE,,2025-01-24,NSE,FO,,sell,False,25,41.9,11050086547830857203,1400000252152920,2025-01-24 15:16:07,2025-01-30,NIFTY,2025.0,1.0,,22700.0,PE,NIFTY_2025-01-30_22700.0_PE,-25,Entry,25,
NIFTY25JAN23400CE,,2025-01-24,NSE,FO,,sell,False,25,59.75,6894722142078810139,1000000272297066,2025-01-24 15:16:15,2025-01-30,NIFTY,2025.0,1.0,,23400.0,CE,NIFTY_2025-01-30_23400.0_CE,-25,Entry,25,
NIFTY25JAN22700PE,,2025-01-28,NSE,FO,,buy,False,25,58.1,3299047965943248740,1400000005049890,2025-01-28 09:20:36,2025-01-30,NIFTY,2025.0,1.0,,22700.0,PE,NIFTY_2025-01-30_22700.0_PE,25,Exit,25,11050086547830857203
NIFTY25JAN23400CE,,2025-01-30,NSE,FO,,buy,False,25,1.3,6391136360377891728,1000000335629558,2025-01-30 14:44:43,2025-01-30,NIFTY,2025.0,1.0,,23400.0,CE,NIFTY_2025-01-30_23400.0_CE,25,Exit,25,6894722142078810139
NIFTY2520623450PE,,2025-02-01,NSE,FO,,buy,False,75,190.35,10114755517178616915,1100000058441555,2025-02-01 11:52:23,2025-02-06,NIFTY,2025.0,2.0,6.0,23450.0,PE,NIFTY_2025-02-06_23450.0_PE,75,Entry,75,
NIFTY2520623450PE,,2025-02-03,NSE,FO,,sell,False,75,222.75,10976441971116553247,1100000003801728,2025-02-03 09:23:44,2025-02-06,NIFTY,2025.0,2.0,6.0,23450.0,PE,NIFTY_2025-02-06_23450.0_PE,-75,Exit,75,10114755517178616915
NIFTY2521324000CE,,2025-02-10,NSE,FO,,buy,False,75,14.6,1858257943754684120,1400000018409404,2025-02-10 09:59:59,2025-02-13,NIFTY,2025.0,2.0,13.0,24000.0,CE,NIFTY_2025-02-13_24000.0_CE,75,Entry,75,
NIFTY2521323700CE,,2025-02-10,NSE,FO,,sell,False,75,60.75,9035344640191968020,1500000018863204,2025-02-10 10:00:03,2025-02-13,NIFTY,2025.0,2.0,13.0,23700.0,CE,NIFTY_2025-02-13_23700.0_CE,-75,Entry,75,
NIFTY2521323300PE,,2025-02-11,NSE,FO,,buy,False,75,129.6,17246948751429931257,1400000032198048,2025-02-11 10:14:43,2025-02-13,NIFTY,2025.0,2.0,13.0,23300.0,PE,NIFTY_2025-02-13_23300.0_PE,75,Entry,75,
NIFTY2521323300PE,,2025-02-11,NSE,FO,,sell,False,75,255.45,5459130429678891005,1400000088577552,2025-02-11 13:11:32,2025-02-13,NIFTY,2025.0,2.0,13.0,23300.0,PE,NIFTY_2025-02-13_23300.0_PE,-75,Exit,75,17246948751429931257
NIFTY2521324000CE,,2025-02-11,NSE,FO,,sell,False,75,3.25,12397714207250854924,1400000088578123,2025-02-11 13:11:54,2025-02-13,NIFTY,2025.0,2.0,13.0,24000.0,CE,NIFTY_2025-02-13_24000.0_CE,-75,Exit,75,1858257943754684120
NIFTY2521323700CE,,2025-02-11,NSE,FO,,buy,False,75,8.65,7388926426507181043,1500000087859263,2025-02-11 13:12:01,2025-02-13,NIFTY,2025.0,2.0,13.0,23700.0,CE,NIFTY_2025-02-13_23700.0_CE,75,Exit,75,9035344640191968020
NIFTY2522023300CE,,2025-02-18,NSE,FO,,buy,False,75,19.4,12671323974831543830,1400000045342838,2025-02-18 10:24:35,2025-02-20,NIFTY,2025.0,2.0,20.0,23300.0,CE,NIFTY_2025-02-20_23300.0_CE,75,Entry,75,
NIFTY2522023050CE,,2025-02-18,NSE,FO,,sell,False,75,66.85,13174208582890721432,1600000041022071,2025-02-18 10:24:56,2025-02-20,NIFTY,2025.0,2.0,20.0,23050.0,CE,NIFTY_2025-02-20_23050.0_CE,-75,Entry,75,
NIFTY2522023050CE,,2025-02-20,NSE,FO,,buy,False,75,8.8,8474584104321009942,1600000068212394,2025-02-20 11:34:55,2025-02-20,NIFTY,2025.0,2.0,20.0,23050.0,CE,NIFTY_2025-02-20_23050.0_CE,75,Exit,75,13174208582890721432
NIFTY2522023300CE,,2025-02-20,NSE,FO,,sell,False,75,1.05,11069627466156777813,1400000074389602,2025-02-20 11:35:25,2025-02-20,NIFTY,2025.0,2.0,20.0,23300.0,CE,NIFTY_2025-02-20_23300.0_CE,-75,Exit,75,12671323974831543830
NIFTY25FEB23000CE,,2025-02-24,NSE,FO,,buy,False,75,18.35,4399420998398088807,1500000036177171,2025-02-24 10:17:18,2025-02-27,NIFTY,2025.0,2.0,,23000.0,CE,NIFTY_2025-02-27_23000.0_CE,75,Entry,75,
NIFTY25FEB22800CE,,2025-02-24,NSE,FO,,sell,False,75,52.45,612680655808457680,1100000031791443,2025-02-24 10:18:10,2025-02-27,NIFTY,2025.0,2.0,,22800.0,CE,NIFTY_2025-02-27_22800.0_CE,-75,Entry,75,
NIFTY25FEB22800CE,,2025-02-25,NSE,FO,,buy,False,75,7.2,8904470117429672750,1100000069644281,2025-02-25 13:54:42,2025-02-27,NIFTY,2025.0,2.0,,22800.0,CE,NIFTY_2025-02-27_22800.0_CE,75,Exit,75,612680655808457680
NIFTY25FEB23000CE,,2025-02-25,NSE,FO,,sell,False,75,3.2,9671054370064568842,1500000079317839,2025-02-25 13:54:42,2025-02-27,NIFTY,2025.0,2.0,,23000.0,CE,NIFTY_2025-02-27_23000.0_CE,-75,Exit,75,4399420998398088807
NIFTY2530622500CE,,2025-02-28,NSE,FO,,buy,False,75,102.2,2360736169436212754,1200000004369794,2025-02-28 09:22:16,2025-03-06,NIFTY,2025.0,3.0,6.0,22500.0,CE,NIFTY_2025-03-06_22500.0_CE,75,Entry,75,
NIFTY2530622500CE,,2025-02-28,NSE,FO,,buy,False,75,64.85,6584080584976591533,1200000030984225,2025-02-28 10:15:22,2025-03-06,NIFTY,2025.0,3.0,6.0,22500.0,CE,NIFTY_2025-03-06_22500.0_CE,75,Entry,75,
NIFTY2530622500CE,,2025-02-28,NSE,FO,,sell,False,150,41.5,2741514720441911518,1200000076480845,2025-02-28 12:34:57,2025-03-06,NIFTY,2025.0,3.0,6.0,22500.0,CE,NIFTY_2025-03-06_22500.0_CE,-150,Exit,150,2360736169436212754;6584080584976591533
NIFTY2530622150CE,,2025-03-03,NSE,FO,,sell,False,75,107.95,14488091176530735674,1200000030096385,2025-03-03 09:56:28,2025-03-06,NIFTY,2025.0,3.0,6.0,22150.0,CE,NIFTY_2025-03-06_22150.0_CE,-75,Entry,75,
NIFTY2530622300CE,,2025-03-03,NSE,FO,,buy,False,75,52.25,16624998448901137954,1500000028672950,2025-03-03 09:56:28,2025-03-06,NIFTY,2025.0,3.0,6.0,22300.0,CE,NIFTY_2025-03-06_22300.0_CE,75,Entry,75,
NIFTY2530622150CE,,2025-03-06,NSE,FO,,buy,False,75,388.2,12880024313289057193,1200000213714256,2025-03-06 14:41:53,2025-03-06,NIFTY,2025.0,3.0,6.0,22150.0,CE,NIFTY_2025-03-06_22150.0_CE,75,Exit,75,14488091176530735674
NIFTY2530622300CE,,2025-03-06,NSE,FO,,sell,False,75,236.6,5993087033726532353,1500000202741720,2025-03-06 14:41:53,2025-03-06,NIFTY,2025.0,3.0,6.0,22300.0,CE,NIFTY_2025-03-06_22300.0_CE,-75,Exit,75,16624998448901137954
NIFTY25MAR23800CE,,2025-03-25,NSE,FO,,buy,False,75,133.4,9410020842652482538,1000000021695363,2025-03-25 09:39:37,2025-03-27,NIFTY,2025.0,3.0,,23800.0,CE,NIFTY_2025-03-27_23800.0_CE,75,Entry,75,
NIFTY25MAR23800CE,,2025-03-25,NSE,FO,,sell,False,75,159.3,5253497232303817933,1000000030932197,2025-03-25 09:51:43,2025-03-27,NIFTY,2025.0,3.0,,23800.0,CE,NIFTY_2025-03-27_23800.0_CE,-75,Exit,75,9410020842652482538
